entity_id,state,last_changed
sensor.shellyplugsg3_8cbfeaa49324_potencia,206.4,2026-02-20T12:18:07.348Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,190.8,2026-02-20T12:18:23.905Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,201.2,2026-02-20T12:18:32.031Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,38.1,2026-02-20T12:18:38.199Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,33.2,2026-02-20T12:18:43.340Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,33.1,2026-02-20T12:18:43.818Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,45.0,2026-02-20T12:19:07.091Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,32.3,2026-02-20T12:19:12.134Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,34.0,2026-02-20T12:19:30.758Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,190.7,2026-02-20T12:19:35.801Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,33.6,2026-02-20T12:19:42.998Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,32.5,2026-02-20T12:19:43.815Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,31.8,2026-02-20T12:19:56.467Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,32.0,2026-02-20T12:20:04.594Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,167.0,2026-02-20T12:20:39.648Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,32.0,2026-02-20T12:20:43.814Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,32.6,2026-02-20T12:20:45.719Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,79.0,2026-02-20T12:20:58.188Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,32.1,2026-02-20T12:21:03.229Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,33.8,2026-02-20T12:21:28.005Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,32.0,2026-02-20T12:21:33.049Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,91.2,2026-02-20T12:21:41.384Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,194.7,2026-02-20T12:21:43.811Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,189.3,2026-02-20T12:21:46.427Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,199.1,2026-02-20T12:21:51.567Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,32.9,2026-02-20T12:21:57.733Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,32.3,2026-02-20T12:22:03.900Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,37.8,2026-02-20T12:22:30.735Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,32.2,2026-02-20T12:22:35.778Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,31.9,2026-02-20T12:22:43.808Z
